date	link_index	number	content
2016/12/27|21/42/00	57655	627	 >>626  交換ありがとうございました。 <\br>
2016/12/27|21/43/00	57655	628	 >>611  ラブボユキワラシあります   S0意地ミミッキュもらえますか？ <\br>
2016/12/27|21/43/00	57655	629	 >>624  了解しました  登録しますね～  TNみ○○○です <\br>
2016/12/27|21/45/00	57655	636	 >>628  了解しました  少しお待ち願います <\br>
2016/12/27|21/46/00	57655	640	 >>617  潜られてますか？ <\br>
2016/12/27|21/46/00	57655	641	 >>640  今潜りました <\br>
2016/12/27|21/47/00	57655	643	 >>636  分かりました！  2723-9874-7404  い◯◯◯です！ <\br>
2016/12/27|21/50/00	57655	650	 >>624  交換ありがとうございました  >>628  S0ミミッキュはムンボ5VS0とラブボH抜け4VS0といますがどちらが良いですか？ <\br>
2016/12/27|21/52/00	57655	652	 >>650  ラブボの方でお願い出来ますか？ <\br>
2016/12/27|21/52/00	57655	653	 >>603  交換ありがとうございます  確認お願いします <\br>
2016/12/27|21/53/00	57655	655	 >>652  了解しました！  潜りますね <\br>
2016/12/27|21/53/00	57655	656	 >>653  交換ありがとうございました。 <\br>
2016/12/27|21/56/00	57655	659	 >>652  交換ありがとうございます  個体値の確認よろしくお願いします <\br>
2016/12/27|22/08/00	57655	689	 出 ガルーラプレミアボール意地っ張り肝っ玉Cぬけ5V  鳩胸ヤヤコマモンボ臆病A抜け5V  以下孵化余り  ミミッキュようきラブボor意地っ張りムンボorラブボ(S逆V)個体あり  アコジムシ控えめムンボ  夢ヤミラミずぶといムンボ  ワニノコ意地っ張りルアボ  夢カリキリ控えめラブボリフストギガドレアロマセラピーウエザーボール遺伝  ドロバンコレベボ意地っ張りインファのしかかり遺伝    求 以下ガンテツ  ピチュー  カラナクシ  ミルタンク  シェルダー   その他ガンテツ孵化余り    FC0662-7020-1704   よろしくお願いします！ <\br>
2016/12/27|22/10/00	57655	691	 >>689  ラブラブピチュー出せます  カリキリお願いできますか？  2964-9936-6499 な○○ <\br>
2016/12/27|22/12/00	57655	693	 >>691  了解しました  登録しますね <\br>
2016/12/27|22/14/00	57655	696	 >>693  こちらも孵化あまり5V程度の固体で大丈夫ですか？  登録して潜ります <\br>
2016/12/27|22/15/00	57655	697	 >>689  スピボカラナクシ出せます  カリキリお願いします  3755-1473-9034 フ○○○ <\br>
2016/12/27|22/15/00	57655	698	 >>696  全然大丈夫ですよー <\br>
2016/12/27|22/15/00	57655	699	 >>689  ヘビボシェルダー出せます  ムンボアゴジムシ希望です  0963-1590-5516  TNみ○○ <\br>
2016/12/27|22/15/00	57655	700	 >>698  了解しました <\br>
2016/12/27|22/18/00	57655	701	 >>697  >>699少しお待ち願います   >>700  もう潜ってますよー <\br>
2016/12/27|22/19/00	57655	705	 >>701  交換ありがとうございました <\br>
2016/12/27|22/22/00	57655	706	 >>705  ありがとうございました  >>697  お待たせしました  登録次第潜りますね <\br>
2016/12/27|22/24/00	57655	711	 >>706  交換ありがとうございました！ <\br>
2016/12/27|22/26/00	57655	714	 >>711  ありがとうございました！  >>699  大変お待たせして申し訳ありません  登録次第潜ります <\br>
2016/12/27|22/29/00	57655	718	 >>699  ありがとうございました <\br>
2016/12/27|22/29/00	57655	720	 >>714  交換ありがとうございましたー <\br>
2016/12/27|22/31/00	57655	724	 出 ガルーラプレミアボール意地っ張り肝っ玉Cぬけ5V  鳩胸ヤヤコマモンボ臆病A抜け5V  以下孵化余り  ミミッキュようきラブボor意地っ張りムンボorラブボ(S逆V)個体あり  アコジムシ控えめムンボ  夢ヤミラミずぶといムンボ  ワニノコ意地っ張りルアボ  夢カリキリ控えめラブボリフストギガドレアロマセラピーウエザーボール遺伝  ドロバンコレベボ意地っ張りインファのしかかり遺伝    求 ガンテツミルタンク  その他ガンテツ孵化余り  ヤミラミナイト  オニゴーリナイト   メガ石はこちら2体出します   FC0662-7020-1704   よろしくお願いします！ <\br>
2016/12/27|22/35/00	57655	727	 >>724  すいません  追加で  出 やんちゃコケコ  慎重ずぶとい意地っ張りカグヤ  のんきレヒレ   求 性格一致カプUB  変態型で使えそうなカプUB(控えめブルルようきテテフなど) <\br>
2016/12/27|22/40/00	57655	741	 >>727  GTS産ですがようきテテフ出せます  慎重カグヤ希望です <\br>
2016/12/27|22/42/00	57655	745	 >>741  すいません、こちらもGTS産ですがよろしいですか？ <\br>
2016/12/27|22/45/00	57655	748	 >>745  問題ないです。お願いします。  2449 6068 0977 と〇〇 <\br>
2016/12/27|22/45/00	57655	749	 >>748  了解しました  登録次第潜ります！ <\br>
2016/12/27|22/47/00	57655	752	 >>749  すみませんやはり意地っ張りの方に変えてもらっても良いでしょうか？ <\br>
2016/12/27|22/48/00	57655	756	 >>752  わかりました <\br>
2016/12/27|22/49/00	57655	757	 >>756  ありがとうございます。潜ります。 <\br>
2016/12/27|22/52/00	57655	761	 >>757  交換ありがとうございました！ <\br>
2016/12/27|22/52/00	57655	762	 >>724  ガルーラ希望します  こちらが提供できるものはムーンボール入りのエアームド   どうぞよろしくお願いいたします   4184-3598-0018 K <\br>
2016/12/27|22/53/00	57655	767	 >>762  了解しました  登録次第潜りますね <\br>
2016/12/27|22/54/00	57655	770	 >>761  ありがとうございました！ <\br>
2016/12/27|22/54/00	57655	771	 >>767  はい  それではよろしくお願いいたします <\br>
2016/12/27|22/57/00	57655	778	 >>771  ありがとうございました！ <\br>
2016/12/27|22/57/00	57655	779	 >>767  どうもありがとうございました  大変助かりました <\br>
2016/12/27|23/03/00	57655	785	 出 孵化余り  ミミッキュようきラブボor意地っ張りムンボorラブボ(S逆V)個体あり  アコジムシ控えめムンボ  夢ヤミラミずぶといムンボ  ワニノコ意地っ張りルアボ  夢カリキリ控えめラブボリフストギガドレアロマセラピーウエザーボール遺伝  ドロバンコレベボ意地っ張りインファのしかかり遺伝  肝っ玉ガルーラ意地っ張りプレミアボール  鳩胸臆病ヤヤコマモンボ   やんちゃコケコ  ずぶといカグヤ  慎重カグヤ  のんきレヒレ   求 ガンテツミルタンク  その他ガンテツ孵化余り  ヤミラミナイト  オニゴーリナイト  性格一致または変態型で使えそうなカプUB(控えめブルル穏やかコケコなど)   メガ石はこちら孵化余り2体出します  カプUBはカプUB同士でお願いします   FC0662-7020-1704 <\br>
2016/12/27|23/08/00	57655	796	 >>785  おだやかコケコでずぶといカグヤと交換よろしいでしょうか？  GTS産言語は英語です <\br>
2016/12/27|23/13/00	57655	801	 >>796  了解しました  本日2回目ですね～  潜りますね <\br>
2016/12/27|23/13/00	57655	802	 >>801  ありがとうございます  潜ります <\br>
2016/12/27|23/18/00	57655	807	 >>802  ありがとうございました！ <\br>
2016/12/27|23/19/00	57655	809	 >>801  交換ありがとうございました <\br>
2016/12/27|23/21/00	57655	811	 >>785  いじっぱりデンジュモクといじっぱりカプレヒレがいるのですが  しんちょうカグヤとのんきレヒレとの交換は可能ですか？ <\br>
2016/12/27|23/24/00	57655	813	 >>811  すいません  使い道が思いつかないので…  ごめんなさい <\br>
2016/12/27|23/25/00	57655	815	 >>813  わかりました <\br>
2016/12/28|00/07/00	57655	839	 求）通信進化  　　ポリZにしたいのでやや手間がかかりますがよろしくお願いします。   出）  各4V  意地ラブボミミッキュのろいみちづれあくむ遺伝  陽気ダイボフカマルげきりん遺伝  臆病クイボ夢ロコン催眠ムンフォアンコ遺伝  ダクボ意地ひらいしんガラガラ  臆病トレースポリゴン   2423-7110-2546  ト6文字 <\br>
2016/12/28|00/09/00	57655	840	 >>839  やります  0430-9371-1751 ユナ <\br>
2016/12/28|00/11/00	57655	841	 >>840  お願いします！  ご希望ありますか？ <\br>
2016/12/28|00/12/00	57655	843	 >>841  ミミッキュお願いします  技は覚えさせなくてもよろしいですか？ <\br>
2016/12/28|00/13/00	57655	844	 >>843  了解です！技は覚えさせなくて大丈夫です！ <\br>
2016/12/28|00/15/00	57655	847	 >>844  それでは潜ってお待ちしています <\br>
2016/12/28|00/18/00	57655	849	 >>847  さっきから途中で接続が切れてしまいます…もう一回お願いできますか？ <\br>
2016/12/28|00/20/00	57655	851	 >>847  すみません、ポリゴンを手持ちでなくパソコンから交換してしまったので一回パッチ持たせるために落ちます  次はこちらから申し込みます！ <\br>
2016/12/28|00/27/00	57655	858	 >>847  ありがとうございました！ <\br>
2016/12/28|00/28/00	57655	861	 >>858  ありがとうございました <\br>
2016/12/28|00/38/00	57655	881	 求) モンボ入りヒトモシ♀(できれば控えめ・ほのおのからだ)  出) HbCDS控えめ頑丈コイル  4V控えめバニプッチ  4V夢いじっぱりフカマル   4Vウルボ入り陽気ダンバル  4V臆病モノズ  4V意地っ張りミミッキュ  4V夢ようきヒノヤコマ  3V+S0の勇敢or冷静↓  避雷針カラカラ(アイアンヘッド)  夢ジジーロン(ドラゴンダイブ、しろいきり、ぼうふう)  鈍感ヤドン  食いしん坊ベトベター(たくわえる、かげうち、のろい、ふういん)  ニャビー(ねこだまし、ねっぷう)  ダウンロードポリゴン  避雷針サイホーン(メタルバースト、三色牙)  根性マクノシタ(バレットパンチ)  夢カビゴン(のろい) ※のんき <\br>
2016/12/28|01/44/00	57655	930	 出）  全てムンボで個体値は適当   イーブイ　呑気　願い事、アシストパワー、欠伸、のろい遺伝  カラカラ　勇敢　アイアンヘッド、はら太鼓、滅びの歌遺伝  コイキング　意地っ張り  スナバァ　図太い　ど忘れ、道連れ、蓄える、吐きだす遺伝  ヒトツキ　冷静　道連れ、ワイドガード遺伝  ベトベターA　意地っ張り　蓄える、呑み込む、のろい、影打ち遺伝  ミミッキュ　悪夢、のろい、道連れ、怨念遺伝  ムウマ　図太い  メテノ(ピンク)　意地っ張り   求）  持っていないパワー系アイテム（現在全種）  or  ムンボ入りの持っていない系等のポケモン  （出+リオル、タツベイ、ロコンＡは所持。メテノはピンク以外は希望します。）   ムーンボールに入っていれば特に個体値などは気にしません。   0387-9409-4124  TNあから始まるひらがな三文字 <\br>
2016/12/28|01/48/00	57655	932	 >>930  ムンボに入ったモノズとニューラを出せます、スナバァとムウマをお願いできますか？   こちらのフレコは>>868です <\br>
2016/12/28|01/50/00	57655	933	 >>932  大丈夫です  登録次第潜りますね <\br>
2016/12/28|01/56/00	57655	936	 >>933  ありがとうございました <\br>
2016/12/28|01/56/00	57655	937	 >>932  交換ありがとう御座いましたー <\br>
2016/12/28|02/05/00	57655	941	 >>930  ムンボでストライク出せます  孵化時間いただければイワンコ/ネッコアラ/ヒトモシが出せます  希望はイーブイ/カラカラです  ご興味のある個体はいらっしゃいますか？ <\br>
2016/12/28|02/07/00	57655	943	 出）以下不要箇所除く4Vor3VS0  UB意地ストライク  UB陽気ダンバル  UB冷静影打ち道連れヒトツキ  UB意地竜舞ドロポンタツベイ  UB図太いフル遺伝ヒドイデ  UB意地アイへカラカラ  ダイブ意地逆鱗アイへフカマル  ダイブ意地ダダリン  ダイブ臆病Aフル遺伝ロコン  ダイブ意地太鼓アクジェマリル  ラブボ意地道連れ呪いミミッキュ  スピボ夢ヤヤコマ  スピボアンコケーシィ  ヘビボステロ氷柱針ウリムー  ムンボ臆病ヒトツキ  控えめポリゴン    求）以下オシャボのみ  意地コイキング  図太いポリゴン(モンボ)   その他孵化余り   TNえ◯◯  0705-5885-5276 <\br>
